代码,买入日期,3日收益%,5日收益%,10日收益%
510180,2008-12-31,15.93,13.16,23.68
510180,2009-02-26,-5.84,7.92,0.19
510180,2009-08-19,10.18,7.91,-6.78
510180,2009-12-17,-6.95,-2.63,3.38
510180,2009-12-18,-3.11,-0.19,5.06
510180,2009-12-22,3.63,7.47,9.29
510180,2010-01-26,-2.3,-4.8,-4.17
510180,2010-01-27,-2.76,0.85,-0.21
510180,2010-01-28,-2.98,0.21,0.0
510180,2010-01-29,1.49,-2.14,1.92
510180,2010-04-20,-0.22,-4.56,-6.08
510180,2010-04-26,-4.84,-5.5,-15.41
510180,2010-04-27,-0.23,-1.59,-11.16
510180,2010-04-28,-1.6,-7.56,-7.79
510180,2010-04-29,0.0,-8.79,-7.87
510180,2010-06-30,-2.39,0.9,5.09
510180,2010-07-01,2.13,3.05,3.96
510180,2010-09-17,2.11,1.32,21.09
510180,2010-11-17,2.07,1.84,0.0
510180,2011-05-06,1.15,0.69,0.0
510180,2011-06-17,1.02,7.39,8.16
510180,2011-08-18,-0.27,4.3,0.54
510180,2011-08-22,7.18,3.86,-1.38
510180,2011-09-05,0.84,-0.84,-2.8
510180,2011-09-06,1.41,0.0,2.25
510180,2011-09-30,4.97,6.21,-2.17
510180,2011-10-10,7.54,8.17,3.46
510180,2011-11-17,-3.2,-4.08,-4.08
510180,2011-12-13,-2.68,-3.69,-7.71
510180,2011-12-14,-0.68,-4.11,-5.47
510180,2011-12-15,2.5,0.36,-1.43
510180,2012-03-28,2.57,0.96,7.07
510180,2012-03-29,4.59,4.91,6.88
510180,2012-06-25,-1.27,0.64,-2.86
510180,2012-10-29,5.14,5.51,2.2
510180,2012-11-29,1.18,7.5,11.45
510180,2013-03-13,-2.05,4.67,2.92
510180,2013-06-06,-6.19,-6.19,-21.22
510180,2013-06-07,-4.84,-4.24,-19.38
510180,2013-06-13,0.32,-5.99,-15.13
510180,2013-06-21,-10.73,-7.71,-6.37
510180,2013-07-29,5.49,6.95,13.91
510180,2013-09-26,3.12,1.87,0.62
510180,2013-11-08,-1.65,2.31,6.6
510180,2013-12-23,-1.43,1.1,-3.8
510180,2013-12-24,0.93,3.29,-3.21
510180,2013-12-26,4.79,1.37,-4.2
510180,2014-01-07,-1.84,-1.49,-3.16
510180,2014-02-25,1.86,2.51,-3.81
510180,2014-04-21,0.54,-3.67,-3.67
510180,2015-02-02,0.4,0.4,5.54
510180,2015-05-07,6.64,4.63,7.35
510180,2015-05-18,6.43,14.21,12.19
510180,2015-06-26,0.99,-12.72,-2.74
510180,2015-06-29,-2.06,-4.2,3.2
510180,2015-07-03,-4.01,11.44,10.53
510180,2015-08-24,-0.1,6.39,8.17
510180,2015-08-25,20.1,20.64,20.92
510180,2015-11-30,6.59,3.46,4.46
510180,2016-01-04,1.72,-8.33,-12.17
510180,2016-01-11,-0.53,-4.18,-4.52
510180,2016-01-12,-4.37,-0.53,-12.16
510180,2016-01-13,-1.87,-0.05,-10.39
510180,2016-01-15,2.01,-0.5,-7.69
510180,2016-01-28,4.2,5.39,8.12
510180,2016-05-10,0.41,0.72,-0.36
510180,2016-05-19,-0.1,-0.15,4.16
510180,2016-09-13,-0.09,0.83,-0.92
510180,2016-09-14,0.74,1.21,0.0
510180,2016-12-15,-1.45,-0.44,-1.49
510180,2016-12-16,-0.09,-1.27,-1.14
510180,2017-05-02,-1.33,-1.93,0.52
510180,2017-05-09,1.49,2.49,2.89
510180,2017-05-10,2.33,2.02,3.07
510180,2017-09-15,0.0,0.0,-0.22
510180,2018-02-08,-3.32,-0.14,-0.99
510180,2018-02-09,3.08,6.55,3.69
510180,2018-02-12,4.93,6.72,3.09
510180,2018-03-26,0.22,-0.26,1.93
510180,2018-04-17,0.3,2.96,1.48
510180,2018-06-27,-2.09,-2.67,-0.78
510180,2018-06-28,-0.7,-2.03,2.86
510180,2018-08-17,3.13,4.03,4.08
510180,2018-12-21,-1.22,-0.68,0.59
510180,2018-12-27,-1.09,2.33,2.74
510180,2019-05-09,1.12,4.25,0.0
510180,2019-08-05,-0.43,0.93,3.6
510180,2019-08-06,0.36,1.19,4.8
510180,2019-08-07,2.76,2.03,5.26
510180,2020-03-16,-4.21,-5.38,-0.66
510180,2020-03-17,-2.01,-2.6,-0.66
510180,2020-03-18,-3.04,2.17,1.27
510180,2020-03-19,1.53,3.7,5.0
510180,2021-03-08,1.52,-0.13,-0.5
510180,2021-03-09,3.41,2.4,0.56
510180,2021-07-27,0.22,2.72,5.47
510180,2021-07-28,2.78,3.34,4.95
510180,2022-03-07,-1.82,-4.66,-3.37
510180,2022-03-08,-0.3,-7.64,-2.05
510180,2022-03-09,-1.51,-2.76,0.27
510180,2022-04-21,-5.64,-2.49,-2.65
510180,2022-04-26,5.47,2.4,4.39
510180,2022-09-30,-1.53,0.03,-2.73
510180,2022-10-24,0.14,-3.47,3.96
510180,2022-10-31,3.99,7.7,9.27
510180,2023-03-10,1.22,0.67,1.5
510180,2023-10-23,1.47,2.59,4.13
510180,2023-12-07,1.27,-1.12,-1.27
510180,2024-06-12,-0.67,-0.34,-1.28
510180,2024-06-13,0.17,-0.24,-1.46
510180,2024-08-06,0.0,0.07,0.73
510180,2024-09-04,-1.72,-2.3,-1.33
510180,2024-09-10,-1.1,0.11,12.89
510180,2024-09-11,-0.15,0.99,18.36
510180,2024-09-12,0.96,1.51,27.95
510180,2024-11-26,1.98,3.04,4.42
510180,2025-01-03,0.36,-1.0,0.64
510180,2025-01-06,0.4,-0.98,1.25
510180,2025-04-07,4.84,5.64,6.49
515000,2020-03-16,0.15,-4.62,-3.28
515000,2020-03-17,0.3,-2.82,-3.42
515000,2020-03-18,-3.18,3.03,-0.91
515000,2020-05-25,0.0,4.91,7.22
515000,2020-09-10,2.8,0.73,0.24
515000,2021-02-05,5.45,3.05,-3.38
515000,2021-03-16,-0.25,0.38,4.02
515000,2022-01-07,-0.47,-2.25,-2.49
515000,2022-01-28,0.65,-1.68,-0.39
515000,2022-03-07,-1.1,-2.49,-0.14
515000,2022-03-08,1.4,-4.63,0.42
515000,2022-03-09,-0.7,-0.84,1.41
515000,2022-04-08,-4.09,-3.94,-7.73
515000,2022-04-11,0.0,2.21,-10.09
515000,2022-04-22,-4.6,-0.82,-0.82
515000,2022-04-25,1.4,4.91,6.67
515000,2022-04-26,8.63,4.5,8.09
515000,2022-09-23,0.36,-0.18,2.89
515000,2022-10-11,7.97,8.92,5.88
515000,2022-12-21,1.23,1.05,4.75
515000,2023-04-25,-1.06,-4.25,-6.22
515000,2023-04-26,-0.78,-1.4,-2.64
515000,2023-04-27,-1.1,-0.94,-2.19
515000,2023-05-11,0.0,1.76,0.48
515000,2023-05-12,1.29,3.24,2.43
515000,2023-09-20,1.89,1.89,4.82
515000,2023-09-21,2.07,2.76,4.32
515000,2024-01-05,-3.66,-4.2,-5.48
515000,2024-01-08,0.38,-1.5,-5.64
515000,2024-01-09,-1.5,-2.44,-4.32
515000,2024-01-31,-0.63,6.75,12.66
515000,2024-04-23,3.96,5.47,4.15
515000,2024-08-09,-0.8,0.2,-2.59
515000,2024-08-28,0.63,1.05,0.63
515000,2024-11-26,4.43,3.48,4.27
515000,2025-01-06,2.44,0.16,5.19
515000,2025-03-03,4.72,2.65,2.06
515000,2025-11-04,0.51,-2.15,-3.99
515000,2025-11-21,5.71,5.6,7.61
515360,2020-02-03,8.07,8.32,13.31
515360,2020-03-16,-3.09,-5.01,-1.57
515360,2020-03-18,-3.21,2.42,0.92
515360,2021-03-08,1.38,3.6,-0.14
515360,2021-03-09,4.48,2.61,2.67
515360,2021-07-27,0.14,2.54,4.74
515360,2021-07-28,3.32,3.93,5.31
515360,2022-03-07,-1.29,-3.02,-2.01
515360,2022-03-08,1.73,-6.02,-0.79
515360,2022-03-09,-0.45,-1.89,0.96
515360,2022-04-21,-4.94,-2.01,-2.19
515360,2022-04-26,5.21,3.02,4.33
515360,2023-08-22,-1.44,0.49,1.48
515360,2023-08-24,3.12,2.85,2.83
515360,2023-10-20,0.11,1.1,2.14
515360,2024-04-12,2.05,1.57,2.72
515360,2024-06-13,0.56,-0.34,-1.31
515360,2024-06-24,-0.37,0.09,-2.08
515360,2024-06-25,0.24,0.24,-0.35
515360,2025-01-03,0.49,-0.83,1.0
515360,2025-01-10,1.58,1.84,2.81
515360,2025-04-07,2.94,3.71,4.49
515360,2025-11-24,1.54,2.75,3.78
510550,2019-04-25,-2.72,-8.63,-8.63
510550,2019-04-29,-5.45,-6.86,-2.73
510550,2019-05-07,1.92,0.0,0.87
510550,2020-02-03,8.83,10.14,15.03
510550,2020-02-04,5.59,7.12,13.14
510550,2020-03-16,-1.29,-2.09,-2.89
510550,2020-07-17,4.35,1.75,2.53
510550,2020-09-10,1.84,3.09,0.07
510550,2020-09-24,-0.2,1.84,2.76
510550,2021-02-05,3.47,5.96,3.53
510550,2021-03-10,1.49,2.51,1.08
510550,2021-09-29,0.52,-1.56,-0.17
510550,2022-01-24,-4.24,-4.12,-3.71
510550,2022-01-25,-2.48,-1.27,-0.97
510550,2022-01-27,0.55,2.15,1.11
510550,2022-03-09,2.28,-2.61,1.69
510550,2022-04-25,-0.68,4.22,5.87
510550,2022-09-16,0.41,-1.02,-3.81
510550,2022-09-19,2.13,-1.65,-3.5
510550,2023-03-10,0.26,-0.59,1.71
510550,2023-10-23,2.83,5.81,6.81
510550,2024-01-22,6.4,4.04,-5.64
510550,2024-02-01,3.16,9.47,10.41
510550,2024-02-02,15.5,12.52,13.49
510550,2024-02-05,14.45,14.18,17.31
510550,2024-08-22,-0.87,0.44,0.87
510550,2024-11-26,2.17,3.64,5.18
510550,2025-01-03,0.29,-0.88,2.93
510550,2025-01-06,0.81,-1.17,3.29
510550,2025-04-08,4.66,5.64,5.79
510550,2025-11-18,-3.99,-2.66,-1.61
510550,2025-11-19,-3.39,-1.95,-1.5
510550,2025-11-20,-1.74,-1.96,-1.23
510550,2025-11-21,1.79,2.77,2.77
515980,2020-09-08,-4.67,-3.33,-4.0
515980,2020-09-09,-0.34,-0.69,-0.34
515980,2020-09-10,3.39,3.21,0.89
515980,2020-12-10,-0.36,-1.08,-4.49
515980,2021-02-05,6.39,8.46,2.07
515980,2021-03-10,-2.15,-1.57,-1.96
515980,2021-08-17,0.18,2.46,-2.46
515980,2022-01-07,0.0,-1.42,1.6
515980,2022-01-28,-0.19,-1.71,0.38
515980,2022-02-08,-0.19,1.16,2.31
515980,2022-02-14,1.36,4.46,2.91
515980,2022-03-07,-1.83,-4.07,-3.05
515980,2022-03-08,-0.21,-7.2,-2.26
515980,2022-03-09,-1.87,-2.7,-1.04
515980,2022-03-29,0.89,-2.68,-7.59
515980,2022-04-08,-4.87,-3.94,-7.66
515980,2022-04-11,0.73,2.43,-10.22
515980,2022-04-22,-6.28,-2.76,-2.51
515980,2022-04-25,0.0,4.34,5.15
515980,2022-04-26,9.01,6.76,8.45
515980,2022-08-26,-0.77,0.26,-0.77
515980,2022-08-29,-1.02,-0.77,0.0
515980,2022-09-26,-0.84,-7.52,1.39
515980,2022-10-10,5.12,9.64,9.04
515980,2022-10-11,7.53,8.43,7.83
515980,2022-12-21,1.35,0.27,6.49
515980,2022-12-22,2.17,0.81,5.96
515980,2023-04-27,-1.45,0.41,-4.35
515980,2023-05-12,-1.07,2.13,2.35
515980,2023-08-11,-4.07,-5.78,-10.92
515980,2023-08-25,6.73,5.53,2.16
515980,2023-09-18,-2.44,0.73,2.93
515980,2023-09-19,4.46,3.71,6.19
515980,2023-09-20,2.99,4.74,6.23
515980,2023-10-16,-1.71,-7.58,-4.16
515980,2023-10-23,0.79,3.7,6.88
515980,2024-01-04,-5.03,-3.97,-6.35
515980,2024-01-05,-4.05,-3.78,-5.41
515980,2024-01-08,0.83,-1.94,-5.83
515980,2024-01-09,-0.84,-2.51,-3.06
515980,2024-01-10,-0.56,-3.38,-1.69
515980,2024-01-17,-1.17,1.75,-7.87
515980,2024-01-31,-3.48,6.65,18.99
515980,2024-04-23,7.22,10.16,6.42
515980,2024-07-25,0.55,3.3,-4.95
515980,2024-08-07,-1.15,-0.86,-0.57
515980,2024-11-26,5.13,4.7,5.56
515980,2025-01-02,0.65,0.22,0.43
515980,2025-01-03,3.1,0.67,4.21
515980,2025-03-03,7.06,4.46,2.97
515980,2025-03-25,-0.58,-1.36,-12.45
515980,2025-04-08,7.59,7.59,8.28
515980,2025-11-04,1.06,-2.71,-3.66
515220,2020-07-17,6.06,1.1,4.13
515220,2020-12-07,2.83,-5.01,7.19
515220,2020-12-15,11.75,5.07,9.91
515220,2020-12-16,14.95,10.28,14.95
515220,2021-01-29,0.68,-4.34,15.98
515220,2021-02-05,6.21,21.24,11.93
515220,2021-07-28,1.21,2.56,17.65
515220,2021-10-14,12.92,7.46,-9.58
515220,2021-10-29,2.86,-3.85,-8.2
515220,2021-11-09,-3.65,-7.04,1.17
515220,2021-11-15,0.83,4.95,3.71
515220,2021-11-16,6.17,8.84,5.89
515220,2022-01-26,0.25,7.05,8.91
515220,2022-01-27,7.74,10.49,10.36
515220,2022-01-28,12.19,16.08,19.58
515220,2022-03-14,-4.46,3.8,10.54
515220,2022-05-09,-2.59,4.32,10.91
515220,2022-09-28,4.57,4.22,-1.05
515220,2022-10-24,-2.04,-6.59,0.65
515220,2022-10-25,-1.31,-4.79,1.41
515220,2022-11-21,2.67,3.76,6.63
515220,2022-12-21,-1.83,-0.51,-4.07
515220,2022-12-22,3.03,-0.31,-0.1
515220,2023-05-26,-3.9,-2.6,-1.84
515220,2023-05-29,-3.8,-1.96,-0.98
515220,2023-05-30,-2.18,-1.42,-1.96
515220,2023-05-31,1.81,1.02,1.35
515220,2023-06-01,2.26,2.37,2.71
515220,2023-08-18,1.43,-0.88,6.91
515220,2023-10-23,0.81,-0.61,-1.42
515220,2024-01-22,8.87,9.55,6.36
515220,2024-03-13,-2.36,-0.84,-4.72
515220,2024-03-27,1.77,5.04,7.26
515220,2024-04-24,0.44,2.18,4.62
515220,2024-07-23,-1.15,-3.66,-2.31
515220,2024-07-25,-1.57,0.98,1.08
515220,2024-09-06,-4.22,-4.12,7.92
515220,2024-09-09,-0.53,1.16,11.52
515220,2025-01-08,-3.28,-1.83,-4.34
515220,2025-01-09,-0.1,0.88,-2.53
515220,2025-01-10,1.19,2.49,0.1
515220,2025-01-13,3.19,1.5,1.2
515220,2025-11-21,-0.92,-0.37,-0.18
515220,2025-11-24,0.65,1.57,-0.83
510570,2021-03-15,2.85,2.3,1.64
510570,2021-07-28,3.85,3.64,5.47
510570,2021-09-30,-1.42,-2.26,-1.23
510570,2021-10-08,-2.0,-1.24,-0.76
510570,2022-03-25,-0.53,0.21,-4.11
510570,2022-04-08,-1.19,1.08,3.25
510570,2022-04-11,1.87,2.42,-5.71
510570,2022-09-19,-0.11,0.45,-4.58
510570,2023-04-24,-0.21,0.21,0.32
510570,2023-04-25,1.51,1.29,0.86
510570,2023-09-21,1.16,1.28,0.12
510570,2023-10-23,2.58,5.17,6.52
510570,2024-02-05,14.77,13.35,16.48
510570,2024-05-27,1.86,1.61,0.99
510570,2024-08-22,-0.56,0.28,0.28
510570,2025-01-03,0.0,-1.41,1.87
510570,2025-04-08,5.95,5.34,6.31
510570,2025-11-19,-3.66,-2.23,-2.05
510570,2025-11-20,-1.89,-1.89,-0.99
510570,2025-11-21,2.43,3.08,4.02
510880,2007-11-12,4.68,3.93,-1.15
510880,2007-11-27,-1.54,2.36,15.89
510880,2007-11-28,3.63,13.27,19.04
510880,2008-01-18,-11.66,-10.51,-23.66
510880,2008-01-22,10.39,-1.61,7.52
510880,2008-01-23,-9.99,-9.57,-4.79
510880,2008-01-31,10.52,9.3,12.89
510880,2008-02-01,10.18,11.36,10.71
510880,2008-03-07,-10.22,-17.07,-17.92
510880,2008-03-11,-11.69,-27.27,-17.71
510880,2008-03-12,-15.36,-18.39,-14.02
510880,2008-03-13,-19.2,-6.88,-17.31
510880,2008-03-14,-11.65,-1.01,-10.78
510880,2008-03-17,3.59,-0.74,-10.34
510880,2008-03-18,20.19,13.15,-13.26
510880,2008-04-02,22.4,15.8,-7.58
510880,2008-04-18,16.12,45.8,61.41
510880,2008-05-26,-0.19,3.66,-20.24
510880,2008-05-27,3.43,3.3,-21.82
510880,2008-06-05,-19.97,-28.14,-35.42
510880,2008-06-06,-23.81,-27.94,-40.99
510880,2008-06-12,-13.53,-19.63,-10.69
510880,2008-06-13,4.88,-10.12,-21.14
510880,2008-07-01,6.57,26.68,22.55
510880,2008-07-02,21.06,36.57,9.21
510880,2008-07-17,20.51,26.18,9.77
510880,2008-08-04,-6.42,-33.77,-42.33
510880,2008-08-26,15.46,0.97,-22.95
510880,2008-08-27,2.91,-1.21,-18.69
510880,2008-08-28,-2.56,-0.7,-30.77
510880,2008-09-18,90.31,132.14,35.71
510880,2008-10-09,-25.56,-71.05,-71.05
510880,2008-10-10,-21.35,-52.6,-82.81
510880,2008-10-16,57.14,0.0,-206.49
510880,2008-10-17,-13.19,-63.74,-213.19
510880,2008-10-23,-167.53,-206.49,-241.56
510880,2008-10-24,-421.21,-412.12,-403.03
510880,2008-10-27,-5.75,34.48,-135.63
510880,2008-12-24,-23.71,-64.95,45.36
510880,2008-12-25,-30.0,15.0,90.0
510880,2008-12-26,-57.5,81.25,51.25
510880,2008-12-29,24.32,87.84,131.08
510880,2008-12-30,158.93,96.43,182.14
510880,2008-12-31,308.82,314.71,488.24
510880,2009-02-27,48.04,42.48,17.32
510880,2009-03-13,29.25,41.5,66.57
510880,2009-05-22,-0.4,8.63,11.55
510880,2009-09-02,18.18,28.3,30.45
510880,2009-09-23,-9.31,-7.57,13.1
510880,2009-09-28,15.69,19.64,34.88
510880,2009-09-29,14.51,23.36,34.13
510880,2009-12-21,2.92,6.07,9.68
510880,2009-12-22,7.7,11.91,15.24
510880,2010-01-26,-4.5,-8.22,-6.75
510880,2010-01-27,-5.17,0.8,-1.43
510880,2010-01-28,-4.07,1.08,0.09
510880,2010-01-29,2.36,-3.71,2.63
510880,2010-02-01,5.17,0.19,5.83
510880,2010-02-02,0.19,1.6,3.96
510880,2010-04-20,-2.55,-9.15,-10.28
510880,2010-04-22,-7.85,-8.9,-22.01
510880,2010-04-23,-6.49,-6.0,-19.94
510880,2010-04-26,-5.84,-7.32,-20.97
510880,2010-04-27,0.83,-1.25,-13.91
510880,2010-04-29,-0.11,-14.39,-10.61
510880,2010-06-07,6.33,5.9,7.19
510880,2010-06-29,-6.61,-2.36,5.2
510880,2010-07-01,6.16,6.16,10.62
510880,2010-09-17,3.09,0.84,29.78
510880,2010-11-17,1.69,-0.79,-3.61
510880,2010-12-29,8.56,6.82,8.68
510880,2011-04-26,-0.41,-5.3,-4.69
510880,2011-04-27,0.72,-5.02,-6.55
510880,2011-04-28,-3.13,-3.55,-3.02
510880,2011-05-24,-2.63,0.84,-1.56
510880,2011-05-25,0.12,2.58,-2.21
510880,2011-06-17,0.92,12.29,11.24
510880,2011-06-20,5.8,12.4,17.94
510880,2011-07-21,-7.66,-8.14,-8.74
510880,2011-07-22,-6.25,-7.09,-13.94
510880,2011-07-25,-1.03,0.65,-17.03
510880,2011-07-26,0.26,-0.78,-16.47
510880,2011-08-22,13.85,8.31,-2.31
510880,2011-09-06,5.96,5.48,9.98
510880,2011-09-26,0.0,-1.52,6.43
510880,2011-10-11,10.18,2.98,9.47
510880,2011-11-22,-4.28,0.49,-8.57
510880,2011-11-23,-1.18,-7.09,-6.25
510880,2011-11-24,4.1,0.0,-5.29
510880,2011-12-13,-3.34,-6.68,-11.2
510880,2011-12-14,-3.61,-9.24,-9.64
510880,2011-12-15,1.93,-2.36,-2.79
510880,2012-03-07,3.2,-0.8,-3.52
510880,2012-03-29,7.55,7.55,11.7
510880,2012-05-10,-3.73,-4.2,-4.2
510880,2012-05-11,-6.35,-4.92,-6.51
510880,2012-05-14,-0.81,-2.9,-1.61
510880,2012-05-16,2.2,3.39,5.93
510880,2012-06-07,-1.96,-0.36,-4.64
510880,2012-06-08,4.18,3.82,-6.55
510880,2012-06-26,0.0,0.2,-8.27
510880,2012-06-27,-0.2,1.2,-5.39
510880,2012-06-28,3.67,0.61,-0.61
510880,2012-08-15,-3.06,-3.76,-12.0
510880,2012-08-24,-6.5,-4.75,8.25
510880,2012-08-27,3.23,4.85,17.52
510880,2012-10-29,9.4,13.05,5.74
510880,2012-11-29,0.59,16.72,24.63
510880,2013-04-15,-0.84,11.2,3.18
510880,2013-06-05,-15.8,-16.84,-41.43
510880,2013-06-06,-12.29,-12.6,-43.01
510880,2013-06-07,-11.43,-13.02,-44.44
510880,2013-06-13,0.71,-12.21,-34.87
510880,2013-06-14,-4.03,-13.84,-25.39
510880,2013-06-17,-11.11,-29.57,-23.84
510880,2013-06-19,-28.28,-36.13,-26.09
510880,2013-06-21,-28.86,-13.41,-15.24
510880,2013-06-24,-6.36,8.14,-0.25
510880,2013-06-25,14.82,13.48,8.09
510880,2013-06-26,21.43,15.71,24.29
510880,2013-09-27,6.41,6.41,-1.1
510880,2013-10-17,1.12,-2.61,0.75
510880,2013-10-28,5.68,8.22,-1.96
510880,2013-12-17,-9.9,-11.09,-6.53
510880,2013-12-18,-9.2,-8.2,-7.8
510880,2013-12-19,-6.85,-11.0,-9.13
510880,2013-12-20,0.88,0.22,-11.43
510880,2013-12-23,-5.51,0.44,-11.45
510880,2013-12-24,1.56,5.12,-10.24
510880,2014-01-07,-3.73,-2.24,-7.71
510880,2014-01-08,-4.71,-2.23,0.25
510880,2014-01-10,1.81,-1.81,5.94
510880,2014-02-25,4.93,3.69,-11.58
510880,2014-02-26,6.42,2.22,-11.11
510880,2014-03-11,5.85,10.03,18.38
510880,2014-04-28,4.86,3.32,8.44
510880,2014-10-24,7.41,18.93,18.77
510880,2014-10-27,14.35,21.77,29.84
510880,2015-06-29,-8.06,-13.08,2.44
510880,2015-07-02,-10.78,-12.21,-3.1
510880,2015-07-03,-16.13,14.59,16.46
510880,2015-08-24,-4.45,3.22,7.46
510880,2015-08-25,24.02,22.55,24.02
510880,2015-09-15,4.8,8.48,1.13
510880,2015-09-29,7.42,13.35,20.92
510880,2015-12-01,3.22,0.73,0.61
510880,2015-12-10,1.04,3.84,7.62
510880,2016-01-12,-5.51,-1.03,-15.5
510880,2016-01-13,-4.78,-2.46,-15.97
510880,2016-01-18,-1.49,0.63,-13.56
510880,2016-01-28,4.29,5.21,10.68
510880,2016-05-10,0.91,1.89,0.33
510880,2016-05-11,1.64,0.33,0.08
510880,2016-09-13,0.34,2.15,-0.47
510880,2016-09-14,1.49,2.3,0.88
510880,2016-09-28,3.33,3.13,5.1
510880,2016-12-15,-1.25,0.75,-1.13
510880,2017-05-04,-0.12,-0.41,1.3
510880,2017-12-08,0.05,-1.68,0.0
510880,2018-02-09,2.57,6.01,3.34
510880,2018-02-12,5.04,6.61,3.14
510880,2018-03-23,-3.2,-1.07,-1.31
510880,2018-03-26,0.74,-0.39,1.23
510880,2018-06-19,-1.57,-4.35,-8.71
510880,2018-06-22,-4.53,-3.52,-7.46
510880,2018-06-25,-4.96,-6.52,-3.5
510880,2018-06-27,-3.13,-3.24,-1.56
510880,2018-06-28,-1.36,-2.55,2.49
510880,2018-08-17,2.39,3.49,4.6
510880,2019-04-29,-3.68,-7.12,-4.21
510880,2019-05-08,-0.97,0.31,-1.33
510880,2019-08-06,0.8,1.49,5.27
510880,2019-08-07,2.78,2.25,5.67
510880,2020-01-23,-7.54,-7.54,-4.44
510880,2020-02-03,5.73,7.81,11.46
510880,2020-03-17,-2.43,-4.25,-2.87
510880,2020-03-18,-5.2,0.34,-2.35
510880,2020-03-19,-0.46,1.78,1.55
510880,2020-03-23,4.78,4.25,6.2
510880,2020-05-25,1.61,3.1,4.37
510880,2020-07-27,2.63,6.69,8.0
510880,2021-01-28,0.35,-1.49,4.97
510880,2021-10-14,3.28,1.86,-7.51
510880,2021-10-27,-2.65,-3.06,-5.96
510880,2021-10-28,-1.62,-0.17,-0.86
510880,2021-10-29,-0.04,-2.01,-1.71
510880,2021-11-09,1.05,0.48,2.72
510880,2022-12-26,0.21,1.32,1.6
510880,2023-05-25,2.16,0.82,3.61
510880,2024-07-23,-1.02,-1.12,-2.06
510880,2025-01-13,2.98,2.05,4.12
510880,2025-02-25,1.18,0.71,1.58
510880,2025-09-16,-0.7,-0.96,-1.69
510290,2012-03-29,2.6,2.72,5.08
510290,2012-03-30,3.33,3.81,7.98
510290,2012-11-27,-2.24,-6.31,1.96
510290,2012-11-28,-2.58,1.0,2.15
510290,2012-11-29,-3.61,-0.58,1.44
510290,2013-06-13,0.0,-1.44,-7.45
510290,2013-06-24,0.77,0.77,2.96
510290,2013-06-25,1.72,2.38,8.06
510290,2014-02-25,0.22,1.95,-2.38
510290,2014-03-12,3.82,4.38,5.39
510290,2014-04-28,2.85,1.82,3.31
510290,2015-02-09,3.24,6.48,12.21
510290,2015-05-07,12.23,9.76,19.53
510290,2015-06-29,-11.0,-20.48,-14.29
510290,2015-07-01,-19.53,-34.84,-13.87
510290,2015-07-03,-23.29,-7.2,7.61
510290,2015-07-06,-10.93,7.78,17.54
510290,2015-07-07,8.85,29.72,30.68
510290,2015-07-08,33.1,32.19,48.13
510290,2015-08-03,4.44,15.65,24.07
510290,2015-08-25,10.77,0.2,5.01
510290,2015-09-02,9.53,8.15,1.1
510290,2016-01-05,-4.48,-11.28,-10.57
510290,2016-01-11,-0.27,-2.28,-1.94
510290,2016-01-12,-3.97,0.81,-8.75
510290,2016-01-13,0.55,2.41,-7.64
510290,2016-01-28,5.22,7.64,11.93
510290,2017-01-16,0.33,1.73,3.19
510290,2017-05-08,-1.54,-1.0,-1.07
510290,2018-02-01,-4.16,-3.44,-1.23
510290,2018-02-07,0.27,1.15,5.77
510290,2018-05-30,0.33,2.38,0.07
510290,2018-06-19,-0.07,-0.64,-1.0
510290,2018-06-21,0.8,-1.09,-3.55
510290,2018-06-28,1.54,-2.49,2.12
510290,2018-08-03,-1.27,1.49,-3.28
510290,2018-08-06,3.91,4.59,-0.46
510290,2018-10-15,-4.51,2.43,-2.69
510290,2018-10-16,0.18,2.67,0.44
510290,2018-10-18,4.81,4.08,5.54
510290,2019-04-29,-4.36,-6.39,-2.04
510290,2020-02-03,4.01,5.94,9.44
510290,2020-03-16,-3.39,-5.01,-3.72
510290,2020-03-17,0.07,-1.52,-1.04
510290,2020-03-18,-1.54,2.25,-0.49
510290,2020-09-10,2.65,2.37,2.59
510290,2021-03-09,2.65,2.71,3.48
510290,2021-09-29,1.36,-0.59,1.45
510290,2022-04-21,-8.24,-3.58,1.36
510290,2022-09-16,-0.05,-1.19,-3.93
510290,2022-09-19,0.45,-1.46,-4.72
510290,2022-09-26,-0.36,-3.31,2.14
510290,2023-04-26,1.84,1.54,0.05
510290,2023-05-25,0.86,0.46,-0.36
510290,2023-10-20,-0.38,1.19,1.46
510290,2023-10-23,1.77,4.19,5.13
510290,2024-01-22,5.54,3.67,-3.61
510290,2024-01-31,-3.2,4.78,8.16
510290,2024-02-01,1.03,6.49,8.98
510290,2024-02-02,7.57,9.19,11.36
510290,2024-06-24,-0.78,0.73,-3.64
510290,2024-06-25,0.45,0.45,-1.36
510290,2025-01-03,0.8,-0.9,2.81
510290,2025-11-20,-1.91,-2.08,-1.27
510290,2025-11-21,1.14,2.06,2.85
515120,2021-03-09,4.78,2.28,4.78
515120,2021-06-16,2.94,4.6,5.15
515120,2022-01-21,-5.39,-7.07,-11.14
515120,2022-01-24,-6.17,-5.32,-9.55
515120,2022-01-25,-3.96,-4.46,-3.59
515120,2022-01-26,-0.89,-1.39,-1.52
515120,2022-01-27,-0.52,-1.29,0.26
515120,2022-03-09,5.94,5.66,13.54
515120,2022-04-11,-2.62,-0.39,-12.71
